kernelversion,contributor,value,Percentage
Linux-3.5(2012-07-21),Hitachi,4,0.04
Linux-3.5(2012-07-21),SYS TEC electronic GmbH,4,0.04
Linux-3.5(2012-07-21),Huawei,4,0.04
Linux-3.5(2012-07-21),OSADL,3,0.03
Linux-3.5(2012-07-21),Fixstars Technologies,3,0.03
Linux-3.5(2012-07-21),RapidRollout,3,0.03
Linux-3.5(2012-07-21),Unixphere AB,3,0.03
Linux-3.5(2012-07-21),Extreme Engineering Solutions,3,0.03
Linux-3.5(2012-07-21),Synopsys,3,0.03
Linux-3.5(2012-07-21),Shawell,3,0.03
Linux-3.5(2012-07-21),Open Grid Computing,3,0.03
Linux-3.5(2012-07-21),BMW,3,0.03
Linux-3.5(2012-07-21),Collabora,3,0.03
Linux-3.5(2012-07-21),PARROT S.A.,3,0.03
Linux-3.5(2012-07-21),VMWare,3,0.03
Linux-3.5(2012-07-21),GNU,2,0.02
Linux-3.5(2012-07-21),Ozmo,2,0.02
Linux-3.5(2012-07-21),Matrox,2,0.02
Linux-3.5(2012-07-21),MCST,2,0.02
Linux-3.5(2012-07-21),Corscience GmbH & Co.,2,0.02
Linux-3.5(2012-07-21),bct electronic,2,0.02
Linux-3.5(2012-07-21),CC Computer Consultants,2,0.02
Linux-3.5(2012-07-21),Mentor Graphics,2,0.02
Linux-3.5(2012-07-21),KARO,2,0.02
Linux-3.5(2012-07-21),Applied Micro,2,0.02
Linux-3.5(2012-07-21),Weinmann Medical Technology,2,0.02
Linux-3.5(2012-07-21),Debian,2,0.02
Linux-3.5(2012-07-21),Animal Creek Technologies,2,0.02
Linux-3.5(2012-07-21),CompuLab,2,0.02
Linux-3.5(2012-07-21),ENAC,2,0.02
Linux-3.5(2012-07-21),Bitmer,2,0.02
Linux-3.5(2012-07-21),MediaTek,2,0.02
Linux-3.5(2012-07-21),KFKI Research Institute,2,0.02
Linux-3.5(2012-07-21),Nicira Networks,2,0.02
Linux-3.5(2012-07-21),IDT,2,0.02
Linux-3.5(2012-07-21),DELL,2,0.02
Linux-3.5(2012-07-21),NetLogic Microsystems,2,0.02
Linux-3.5(2012-07-21),RealVNC Limited,1,0.01
Linux-3.5(2012-07-21),Virtual Open Systems,1,0.01
Linux-3.5(2012-07-21),Volkswagen,1,0.01
Linux-3.5(2012-07-21),Reveal,1,0.01
Linux-3.5(2012-07-21),Open Kernel Labs,1,0.01
Linux-3.5(2012-07-21),IXIA,1,0.01
Linux-3.5(2012-07-21),MEPROLIGHT,1,0.01
Linux-3.5(2012-07-21),Overkiz,1,0.01
Linux-3.5(2012-07-21),PHYTEC,1,0.01
Linux-3.5(2012-07-21),TekSavvy Solutions Inc.,1,0.01
Linux-3.5(2012-07-21),Delmic,1,0.01
Linux-3.5(2012-07-21),WolfVision GmbH,1,0.01
Linux-3.5(2012-07-21),GAMIC mbH,1,0.01
Linux-3.5(2012-07-21),ProFUSION,1,0.01
Linux-3.5(2012-07-21),Logic PD,1,0.01
Linux-3.5(2012-07-21),Xyratex,1,0.01
Linux-3.5(2012-07-21),Vision Systems,1,0.01
Linux-3.5(2012-07-21),Sentelic,1,0.01
Linux-3.5(2012-07-21),EMC,1,0.01
Linux-3.5(2012-07-21),Bosch,1,0.01
Linux-3.5(2012-07-21),Tonian Systems Inc.,1,0.01
Linux-3.5(2012-07-21),Cologne Chip,1,0.01
Linux-3.5(2012-07-21),Alcatel-Lucent,1,0.01
Linux-3.5(2012-07-21),US National Security Agency,1,0.01
Linux-3.5(2012-07-21),B1 Systems,1,0.01
Linux-3.5(2012-07-21),Orcon Internet,1,0.01
Linux-3.5(2012-07-21),PetaLogix,1,0.01
Linux-3.5(2012-07-21),ADB,1,0.01
Linux-3.5(2012-07-21),Dialog Semiconductor,1,0.01
Linux-3.5(2012-07-21),New Dream Network,1,0.01
Linux-3.5(2012-07-21),Cray,1,0.01
Linux-3.5(2012-07-21),Eleven Musicproduction,1,0.01
Linux-3.5(2012-07-21),Boundary Devices,1,0.01
Linux-3.5(2012-07-21),Racelogic,1,0.01
Linux-3.5(2012-07-21),FSB,1,0.01
Linux-3.5(2012-07-21),OLPC,1,0.01
Linux-3.5(2012-07-21),Jungo,1,0.01
Linux-3.5(2012-07-21),Elbrys Networks,1,0.01
Linux-3.5(2012-07-21),ATRON electronic,1,0.01
Linux-3.5(2012-07-21),CERN,1,0.01
Linux-3.5(2012-07-21),Tuxera,1,0.01
Linux-3.5(2012-07-21),Viprinet,1,0.01
Linux-3.5(2012-07-21),Bluegiga,1,0.01
Linux-3.5(2012-07-21),ADVANSEE SARL,1,0.01
Linux-3.5(2012-07-21),Digital Design,1,0.01
Linux-3.5(2012-07-21),Ksplice,1,0.01
Linux-3.4(2012-05-20),Intel,1410,12.94
Linux-3.4(2012-05-20),Hobbyists,1332,12.22
Linux-3.4(2012-05-20),Red Hat,957,8.78
Linux-3.4(2012-05-20),Unknown,565,5.18
Linux-3.4(2012-05-20),Texas Instruments,499,4.58
Linux-3.4(2012-05-20),Novell,433,3.97
Linux-3.4(2012-05-20),IBM,314,2.88
Linux-3.4(2012-05-20),Linaro,297,2.73
Linux-3.4(2012-05-20),Wolfson Microelectronics,289,2.65
Linux-3.4(2012-05-20),Consultants,264,2.42
Linux-3.4(2012-05-20),Oracle,241,2.21
Linux-3.4(2012-05-20),Samsung,209,1.92
Linux-3.4(2012-05-20),Google,203,1.86
Linux-3.4(2012-05-20),QUALCOMM,162,1.49
Linux-3.4(2012-05-20),NVIDIA,142,1.30
Linux-3.4(2012-05-20),Broadcom,142,1.30
Linux-3.4(2012-05-20),NetApp,133,1.22
Linux-3.4(2012-05-20),Parallels,132,1.21
Linux-3.4(2012-05-20),AMD,132,1.21
Linux-3.4(2012-05-20),Ericsson,128,1.17
Linux-3.4(2012-05-20),Academics,112,1.03
Linux-3.4(2012-05-20),Linux Foundation,111,1.02
Linux-3.4(2012-05-20),Renesas Electronics,108,0.99
Linux-3.4(2012-05-20),Freescale,96,0.88
Linux-3.4(2012-05-20),Canonical,93,0.85
Linux-3.4(2012-05-20),QLogic,80,0.73
Linux-3.4(2012-05-20),Solarflare Communications,77,0.71
Linux-3.4(2012-05-20),Linutronix,73,0.67
Linux-3.4(2012-05-20),STMicroelectronics,72,0.66
Linux-3.4(2012-05-20),Analog Devices,71,0.65
Linux-3.4(2012-05-20),Ideas on board,70,0.64
Linux-3.4(2012-05-20),Pengutronix,68,0.62
Linux-3.4(2012-05-20),Marvell,67,0.61
Linux-3.4(2012-05-20),ARM,64,0.59
Linux-3.4(2012-05-20),ST-Ericsson,61,0.56
Linux-3.4(2012-05-20),DreamHost,61,0.56
Linux-3.4(2012-05-20),Calxeda,54,0.50
Linux-3.4(2012-05-20),Nokia,53,0.49
Linux-3.4(2012-05-20),Atmel,53,0.49
Linux-3.4(2012-05-20),NXP,52,0.48
Linux-3.4(2012-05-20),Cisco,49,0.45
Linux-3.4(2012-05-20),Tilera,49,0.45
Linux-3.4(2012-05-20),Secret Lab,46,0.42
Linux-3.4(2012-05-20),"Vista-Silicon, S.L.",41,0.38
Linux-3.4(2012-05-20),XMission,41,0.38
Linux-3.4(2012-05-20),Emulex,41,0.38
Linux-3.4(2012-05-20),Fujitsu,39,0.36
Linux-3.4(2012-05-20),OpenWrt,38,0.35
Linux-3.4(2012-05-20),Microsoft,33,0.30
Linux-3.4(2012-05-20),"Rowland Institute, Harvard",33,0.30
Linux-3.4(2012-05-20),Atomide,33,0.30
Linux-3.4(2012-05-20),Mellanox Technologies,31,0.28
Linux-3.4(2012-05-20),Philosys Software,30,0.28
Linux-3.4(2012-05-20),igalia,29,0.27
Linux-3.4(2012-05-20),Code Aurora Forum,26,0.24
Linux-3.4(2012-05-20),RisingTide Systems,24,0.22
Linux-3.4(2012-05-20),LG Electonics,23,0.21
Linux-3.4(2012-05-20),PetaLogix,23,0.21
Linux-3.4(2012-05-20),Apple,22,0.20
Linux-3.4(2012-05-20),General Electric,22,0.20
Linux-3.4(2012-05-20),HP,22,0.20
Linux-3.4(2012-05-20),Candela Tech.,22,0.20
Linux-3.4(2012-05-20),NTT,19,0.17
Linux-3.4(2012-05-20),DENX Software Engineering,17,0.16
Linux-3.4(2012-05-20),STRATO,17,0.16
Linux-3.4(2012-05-20),NEC,16,0.15
Linux-3.4(2012-05-20),Hitachi,15,0.14
Linux-3.4(2012-05-20),Citrix,15,0.14
Linux-3.4(2012-05-20),Etersoft,15,0.14
Linux-3.4(2012-05-20),Fixstars Technologies,14,0.13
Linux-3.4(2012-05-20),Ozmo,14,0.13
Linux-3.4(2012-05-20),VMWare,13,0.12
Linux-3.4(2012-05-20),Tieto,12,0.11
Linux-3.4(2012-05-20),Open Kernel Labs,11,0.10
Linux-3.4(2012-05-20),ProFUSION,11,0.10
Linux-3.4(2012-05-20),Brocade,11,0.10
Linux-3.4(2012-05-20),ENAC,11,0.10
Linux-3.4(2012-05-20),Kedacom,10,0.09
Linux-3.4(2012-05-20),MontaVista,10,0.09
Linux-3.4(2012-05-20),secunet Security Networks AG,10,0.09
Linux-3.4(2012-05-20),Lundinova AB,9,0.08
Linux-3.4(2012-05-20),Cozybit,9,0.08
Linux-3.4(2012-05-20),Siemens,9,0.08
Linux-3.4(2012-05-20),Micron,9,0.08
Linux-3.4(2012-05-20),System Fabric Works,9,0.08
Linux-3.4(2012-05-20),Vyatta,8,0.07
Linux-3.4(2012-05-20),Astaro,8,0.07
Linux-3.4(2012-05-20),SONY,8,0.07
Linux-3.4(2012-05-20),MEV Limited,8,0.07
Linux-3.4(2012-05-20),Synopsys,8,0.07
Linux-3.4(2012-05-20),LWN,8,0.07
Linux-3.4(2012-05-20),Tonian Systems Inc.,7,0.06
Linux-3.4(2012-05-20),Boeing,7,0.06
Linux-3.4(2012-05-20),SYS TEC electronic GmbH,7,0.06
Linux-3.4(2012-05-20),Shawell,7,0.06
Linux-3.4(2012-05-20),Cavium,6,0.06
Linux-3.4(2012-05-20),Zoho,6,0.06
Linux-3.4(2012-05-20),OMICRON electronics,6,0.06
Linux-3.4(2012-05-20),OLPC,6,0.06
Linux-3.4(2012-05-20),PEAK-System,6,0.06
Linux-3.4(2012-05-20),KFKI Research Institute,6,0.06
Linux-3.4(2012-05-20),Huawei,6,0.06
Linux-3.4(2012-05-20),Open Grid Computing,5,0.05
Linux-3.4(2012-05-20),SGI,5,0.05
Linux-3.4(2012-05-20),Alibaba,5,0.05
Linux-3.4(2012-05-20),MediaTek,5,0.05
Linux-3.4(2012-05-20),KPIT Cummins,5,0.05
Linux-3.4(2012-05-20),Applied Micro,5,0.05
Linux-3.4(2012-05-20),Jotron,4,0.04
Linux-3.4(2012-05-20),KARO,4,0.04
Linux-3.4(2012-05-20),South Pole AB,4,0.04
Linux-3.4(2012-05-20),GNU,4,0.04
Linux-3.4(2012-05-20),Avionic Design Development GmbH,4,0.04
Linux-3.4(2012-05-20),Vodafone,4,0.04
Linux-3.4(2012-05-20),EmCraft Systems,4,0.04
Linux-3.4(2012-05-20),CompuLab,4,0.04
Linux-3.4(2012-05-20),CC Computer Consultants,4,0.04
Linux-3.4(2012-05-20),Fraunhofer FOKUS,4,0.04
Linux-3.4(2012-05-20),Panasas,4,0.04
Linux-3.4(2012-05-20),Numascale,4,0.04
Linux-3.4(2012-05-20),Nicira Networks,4,0.04
Linux-3.4(2012-05-20),NewsGuy,4,0.04
Linux-3.4(2012-05-20),Transmode Systems,4,0.04
Linux-3.4(2012-05-20),Wacom,3,0.03
Linux-3.4(2012-05-20),Collabora,3,0.03
Linux-3.4(2012-05-20),Alcatel-Lucent,3,0.03
Linux-3.4(2012-05-20),Elbrys Networks,3,0.03
Linux-3.4(2012-05-20),Xyratex,3,0.03
Linux-3.4(2012-05-20),IDT,3,0.03
Linux-3.4(2012-05-20),TQ-Systems,3,0.03
Linux-3.4(2012-05-20),LSI,3,0.03
Linux-3.4(2012-05-20),CSR,3,0.03
Linux-3.4(2012-05-20),Imagination Technologies,3,0.03
Linux-3.4(2012-05-20),Flytronic,3,0.03
Linux-3.4(2012-05-20),Fusion-io,3,0.03
Linux-3.4(2012-05-20),Sphere Systems,3,0.03
Linux-3.4(2012-05-20),Sentelic,3,0.03
Linux-3.4(2012-05-20),VA LINUX,3,0.03
Linux-3.4(2012-05-20),EMC,3,0.03
Linux-3.4(2012-05-20),DSP Group,2,0.02
Linux-3.4(2012-05-20),Barco,2,0.02
Linux-3.4(2012-05-20),Virtual Computer,2,0.02
Linux-3.4(2012-05-20),Chelsio,2,0.02
Linux-3.4(2012-05-20),Whamcloud Inc.,2,0.02
Linux-3.4(2012-05-20),Vision Systems,2,0.02
Linux-3.4(2012-05-20),Corscience GmbH & Co.,2,0.02
Linux-3.4(2012-05-20),Debian,2,0.02
Linux-3.4(2012-05-20),Bitmer,2,0.02
Linux-3.4(2012-05-20),NetLogic Microsystems,2,0.02
Linux-3.4(2012-05-20),ACM,2,0.02
Linux-3.4(2012-05-20),Bootlin,2,0.02
Linux-3.4(2012-05-20),Plugable,2,0.02
Linux-3.4(2012-05-20),MEPROLIGHT,2,0.02
Linux-3.4(2012-05-20),LiPPERT Embedded Computers GmbH,2,0.02
Linux-3.4(2012-05-20),RiverBed,2,0.02
Linux-3.4(2012-05-20),US National Security Agency,2,0.02
Linux-3.4(2012-05-20),Animal Creek Technologies,2,0.02
Linux-3.4(2012-05-20),Ohmu,2,0.02
Linux-3.4(2012-05-20),Viprinet,2,0.02
Linux-3.4(2012-05-20),Openwall,2,0.02
Linux-3.4(2012-05-20),Katalix Systems,2,0.02
Linux-3.4(2012-05-20),Eukrea Electromatique,2,0.02
Linux-3.4(2012-05-20),Tencent,2,0.02
Linux-3.4(2012-05-20),ALT Linux,1,0.01
Linux-3.4(2012-05-20),MathEmbedded Consulting,1,0.01
Linux-3.4(2012-05-20),Logitech,1,0.01
Linux-3.4(2012-05-20),Navico,1,0.01
Linux-3.4(2012-05-20),IXXAT,1,0.01
Linux-3.4(2012-05-20),Bluegiga,1,0.01
Linux-3.4(2012-05-20),ScaleMP,1,0.01
Linux-3.4(2012-05-20),BMW,1,0.01
Linux-3.4(2012-05-20),Intra2net AG,1,0.01
Linux-3.4(2012-05-20),Nexenta,1,0.01
Linux-3.4(2012-05-20),Saunalahti.fi,1,0.01
Linux-3.4(2012-05-20),PMC-Sierra,1,0.01
Linux-3.4(2012-05-20),DataArt,1,0.01
Linux-3.4(2012-05-20),Scientia,1,0.01
Linux-3.4(2012-05-20),Bosch,1,0.01
Linux-3.4(2012-05-20),KEYMILE,1,0.01
Linux-3.4(2012-05-20),Neratec Solutions AG,1,0.01
Linux-3.4(2012-05-20),Silicon Labs,1,0.01
Linux-3.4(2012-05-20),Pardus Linux,1,0.01
Linux-3.4(2012-05-20),IVITERA a.s.,1,0.01
Linux-3.4(2012-05-20),Motorola,1,0.01
Linux-3.4(2012-05-20),FlatFrog,1,0.01
Linux-3.4(2012-05-20),AVAT,1,0.01
Linux-3.4(2012-05-20),Mobile Devices,1,0.01
Linux-3.4(2012-05-20),EckÂ­elÂ­mann,1,0.01
Linux-3.4(2012-05-20),AXIS,1,0.01
Linux-3.4(2012-05-20),protonic holland,1,0.01
Linux-3.4(2012-05-20),ONELAN,1,0.01
Linux-3.4(2012-05-20),OSADL,1,0.01
Linux-3.4(2012-05-20),Amazon,1,0.01
Linux-3.4(2012-05-20),Svep Design Center,1,0.01
Linux-3.4(2012-05-20),CalvaEDI,1,0.01
Linux-3.4(2012-05-20),IXIA,1,0.01
Linux-3.4(2012-05-20),m-privacy,1,0.01
Linux-3.4(2012-05-20),bct electronic,1,0.01
Linux-3.4(2012-05-20),PARROT S.A.,1,0.01
Linux-3.4(2012-05-20),CodeSourcery,1,0.01
Linux-3.4(2012-05-20),DELL,1,0.01
Linux-3.4(2012-05-20),AudioScience,1,0.01
Linux-3.4(2012-05-20),Substantiel,1,0.01
Linux-3.4(2012-05-20),Three-Speed Logic,1,0.01
Linux-3.4(2012-05-20),Kontron Embedded Modules,1,0.01
Linux-3.4(2012-05-20),EfficiOS Inc.,1,0.01
Linux-3.4(2012-05-20),Open Nandra,1,0.01
Linux-3.4(2012-05-20),O.S. Systems Software Ltda.,1,0.01
Linux-3.4(2012-05-20),Tk Open Systems,1,0.01
Linux-3.4(2012-05-20),Trend Micro,1,0.01
Linux-3.4(2012-05-20),Raritan,1,0.01
Linux-3.4(2012-05-20),6WIND,1,0.01
Linux-3.4(2012-05-20),Cirrus Logic,1,0.01
Linux-3.4(2012-05-20),EXOSEC,1,0.01
Linux-3.3(2012-03-18),Hobbyists,1443,13.68
Linux-3.3(2012-03-18),Red Hat,1302,12.34
Linux-3.3(2012-03-18),Intel,1076,10.20
Linux-3.3(2012-03-18),Unknown,567,5.37
Linux-3.3(2012-03-18),Texas Instruments,536,5.08
Linux-3.3(2012-03-18),Novell,500,4.74
Linux-3.3(2012-03-18),IBM,312,2.96
Linux-3.3(2012-03-18),Wolfson Microelectronics,284,2.69
Linux-3.3(2012-03-18),QUALCOMM,252,2.39
Linux-3.3(2012-03-18),Broadcom,238,2.26
Linux-3.3(2012-03-18),Google,211,2.00
Linux-3.3(2012-03-18),Oracle,205,1.94
Linux-3.3(2012-03-18),Linaro,199,1.89
Linux-3.3(2012-03-18),Samsung,179,1.70
Linux-3.3(2012-03-18),Consultants,167,1.58
Linux-3.3(2012-03-18),Renesas Electronics,158,1.50
Linux-3.3(2012-03-18),Academics,145,1.37
Linux-3.3(2012-03-18),Parallels,113,1.07
Linux-3.3(2012-03-18),AMD,105,1.00
Linux-3.3(2012-03-18),Analog Devices,105,1.00
Linux-3.3(2012-03-18),Freescale,101,0.96
Linux-3.3(2012-03-18),NVIDIA,98,0.93
Linux-3.3(2012-03-18),ARM,89,0.84
Linux-3.3(2012-03-18),Marvell,86,0.82
Linux-3.3(2012-03-18),Canonical,85,0.81
Linux-3.3(2012-03-18),ProFUSION,73,0.69
Linux-3.3(2012-03-18),Nokia,67,0.64
Linux-3.3(2012-03-18),Fujitsu,62,0.59
Linux-3.3(2012-03-18),Mellanox Technologies,61,0.58
Linux-3.3(2012-03-18),Green Turtles Technologies,60,0.57
Linux-3.3(2012-03-18),QLogic,54,0.51
Linux-3.3(2012-03-18),ST-Ericsson,53,0.50
Linux-3.3(2012-03-18),Code Aurora Forum,51,0.48
Linux-3.3(2012-03-18),Linux Foundation,50,0.47
Linux-3.3(2012-03-18),Microsoft,48,0.45
Linux-3.3(2012-03-18),Cisco,43,0.41
Linux-3.3(2012-03-18),Linutronix,41,0.39
Linux-3.3(2012-03-18),Pengutronix,38,0.36
Linux-3.3(2012-03-18),Ericsson,36,0.34
Linux-3.3(2012-03-18),Lundinova AB,35,0.33
Linux-3.3(2012-03-18),Vyatta,33,0.31
Linux-3.3(2012-03-18),Emulex,32,0.30
Linux-3.3(2012-03-18),MathEmbedded Consulting,32,0.30
Linux-3.3(2012-03-18),Citrix,30,0.28
Linux-3.3(2012-03-18),Ideas on board,29,0.27
Linux-3.3(2012-03-18),EfficiOS Inc.,28,0.27
Linux-3.3(2012-03-18),NetApp,27,0.26
Linux-3.3(2012-03-18),Astaro,27,0.26
Linux-3.3(2012-03-18),STMicroelectronics,27,0.26
Linux-3.3(2012-03-18),General Electric,26,0.25
Linux-3.3(2012-03-18),NXP,26,0.25
Linux-3.3(2012-03-18),Calxeda,22,0.21
Linux-3.3(2012-03-18),NTT,22,0.21
Linux-3.3(2012-03-18),AudioScience,22,0.21
Linux-3.3(2012-03-18),OpenWrt,21,0.20
Linux-3.3(2012-03-18),Solarflare Communications,19,0.18
Linux-3.3(2012-03-18),Cavium,19,0.18
Linux-3.3(2012-03-18),STRATO,19,0.18
Linux-3.3(2012-03-18),RisingTide Systems,18,0.17
Linux-3.3(2012-03-18),PetaLogix,18,0.17
Linux-3.3(2012-03-18),Atmel,17,0.16
Linux-3.3(2012-03-18),NetLogic Microsystems,17,0.16
Linux-3.3(2012-03-18),Vodafone,17,0.16
Linux-3.3(2012-03-18),LSI,16,0.15
Linux-3.3(2012-03-18),Cozybit,15,0.14
Linux-3.3(2012-03-18),"Rowland Institute, Harvard",15,0.14
Linux-3.3(2012-03-18),Apple,15,0.14
Linux-3.3(2012-03-18),Hitachi,14,0.13
Linux-3.3(2012-03-18),Siemens,14,0.13
Linux-3.3(2012-03-18),KARO,14,0.13
Linux-3.3(2012-03-18),Atomide,13,0.12
Linux-3.3(2012-03-18),HP,12,0.11
Linux-3.3(2012-03-18),PIKA Technologies,12,0.11
Linux-3.3(2012-03-18),SGI,11,0.10
Linux-3.3(2012-03-18),US National Security Agency,10,0.09
Linux-3.3(2012-03-18),ENAC,10,0.09
Linux-3.3(2012-03-18),MontaVista,10,0.09
Linux-3.3(2012-03-18),Boeing,10,0.09
Linux-3.3(2012-03-18),Freebox,10,0.09
Linux-3.3(2012-03-18),Tieto,9,0.09
Linux-3.3(2012-03-18),Nicira Networks,9,0.09
Linux-3.3(2012-03-18),New Dream Network,9,0.09
Linux-3.3(2012-03-18),EMC,8,0.08
Linux-3.3(2012-03-18),DiBcom,8,0.08
Linux-3.3(2012-03-18),CompuLab,8,0.08
Linux-3.3(2012-03-18),Secret Lab,7,0.07
Linux-3.3(2012-03-18),KPIT Cummins,7,0.07
Linux-3.3(2012-03-18),Brocade,7,0.07
Linux-3.3(2012-03-18),Alibaba,7,0.07
Linux-3.3(2012-03-18),NEC,7,0.07
Linux-3.3(2012-03-18),Panasas,7,0.07
Linux-3.3(2012-03-18),DreamHost,7,0.07
Linux-3.3(2012-03-18),Lapis Semiconductor,6,0.06
Linux-3.3(2012-03-18),XMission,6,0.06
Linux-3.3(2012-03-18),Debian,6,0.06
Linux-3.3(2012-03-18),Philosys Software,6,0.06
Linux-3.3(2012-03-18),Candela Tech.,5,0.05
Linux-3.3(2012-03-18),SYS TEC electronic GmbH,5,0.05
Linux-3.3(2012-03-18),CSR,5,0.05
Linux-3.3(2012-03-18),DTI2,5,0.05
Linux-3.3(2012-03-18),ACM,5,0.05
Linux-3.3(2012-03-18),GNU,5,0.05
Linux-3.3(2012-03-18),Alcatel-Lucent,5,0.05
Linux-3.3(2012-03-18),Numascale,5,0.05
Linux-3.3(2012-03-18),VMWare,5,0.05
Linux-3.3(2012-03-18),"Vista-Silicon, S.L.",5,0.05
Linux-3.3(2012-03-18),IVITERA a.s.,5,0.05
Linux-3.3(2012-03-18),Bootlin,5,0.05
Linux-3.3(2012-03-18),LG Electonics,5,0.05
Linux-3.3(2012-03-18),Tuxera,5,0.05
Linux-3.3(2012-03-18),Micron,4,0.04
Linux-3.3(2012-03-18),Neratec Solutions AG,4,0.04
Linux-3.3(2012-03-18),SIMTEC,4,0.04
Linux-3.3(2012-03-18),CERN,4,0.04
Linux-3.3(2012-03-18),Wave Computing,4,0.04
Linux-3.3(2012-03-18),Tencent,4,0.04
Linux-3.3(2012-03-18),Trend Micro,4,0.04
Linux-3.3(2012-03-18),CC Computer Consultants,4,0.04
Linux-3.3(2012-03-18),Tilera,4,0.04
Linux-3.3(2012-03-18),DENX Software Engineering,4,0.04
Linux-3.3(2012-03-18),OMICRON electronics,4,0.04
Linux-3.3(2012-03-18),KFKI Research Institute,4,0.04
Linux-3.3(2012-03-18),Sensoray,3,0.03
Linux-3.3(2012-03-18),Collabora,3,0.03
Linux-3.3(2012-03-18),Etersoft,3,0.03
Linux-3.3(2012-03-18),secunet Security Networks AG,3,0.03
Linux-3.3(2012-03-18),EmCraft Systems,3,0.03
Linux-3.3(2012-03-18),Avionic Design Development GmbH,3,0.03
Linux-3.3(2012-03-18),Wacom,3,0.03
Linux-3.3(2012-03-18),IDT,3,0.03
Linux-3.3(2012-03-18),Elbrys Networks,3,0.03
Linux-3.3(2012-03-18),Fixstars Technologies,3,0.03
Linux-3.3(2012-03-18),Eleven Musicproduction,3,0.03
Linux-3.3(2012-03-18),Transmode Systems,3,0.03
Linux-3.3(2012-03-18),PHYTEC,3,0.03
Linux-3.3(2012-03-18),South Pole AB,3,0.03
Linux-3.3(2012-03-18),Barco,2,0.02
Linux-3.3(2012-03-18),Tk Open Systems,2,0.02
Linux-3.3(2012-03-18),Cirrus Logic,2,0.02
Linux-3.3(2012-03-18),Realtek,2,0.02
Linux-3.3(2012-03-18),ENEA AB,2,0.02
Linux-3.3(2012-03-18),AMA Capital,2,0.02
Linux-3.3(2012-03-18),NIIF Institute,2,0.02
Linux-3.3(2012-03-18),Facebook,2,0.02
Linux-3.3(2012-03-18),Open Nandra,2,0.02
Linux-3.3(2012-03-18),Vision Systems,2,0.02
Linux-3.3(2012-03-18),Openwall,2,0.02
Linux-3.3(2012-03-18),OLPC,2,0.02
Linux-3.3(2012-03-18),PARROT S.A.,2,0.02
Linux-3.3(2012-03-18),Kedacom,2,0.02
Linux-3.3(2012-03-18),Open Kernel Labs,2,0.02
Linux-3.3(2012-03-18),ZTE,2,0.02
Linux-3.3(2012-03-18),Chelsio,2,0.02
Linux-3.3(2012-03-18),Qtechnology,1,0.01
Linux-3.3(2012-03-18),Software Systems,1,0.01
Linux-3.3(2012-03-18),AOL,1,0.01
Linux-3.3(2012-03-18),"Micrel, Inc.",1,0.01
Linux-3.3(2012-03-18),U.S. Naval Research Laboratory,1,0.01
Linux-3.3(2012-03-18),Bluegiga,1,0.01
Linux-3.3(2012-03-18),Applied Micro,1,0.01
Linux-3.3(2012-03-18),Corscience GmbH & Co.,1,0.01
Linux-3.3(2012-03-18),Einfochips,1,0.01
Linux-3.3(2012-03-18),Bosch,1,0.01
Linux-3.3(2012-03-18),Solid Boot,1,0.01
Linux-3.3(2012-03-18),Sentelic,1,0.01
Linux-3.3(2012-03-18),AXIS,1,0.01
Linux-3.3(2012-03-18),Atos,1,0.01
Linux-3.3(2012-03-18),ARMadeus Systems,1,0.01
Linux-3.3(2012-03-18),Evidence Srl,1,0.01
Linux-3.3(2012-03-18),Loongson,1,0.01
Linux-3.3(2012-03-18),LWN,1,0.01
Linux-3.3(2012-03-18),SigFox,1,0.01
Linux-3.3(2012-03-18),Jotron,1,0.01
Linux-3.3(2012-03-18),protonic holland,1,0.01
Linux-3.3(2012-03-18),Extreme Engineering Solutions,1,0.01
Linux-3.3(2012-03-18),MCST,1,0.01
Linux-3.3(2012-03-18),"RGM Advisors, LLC.",1,0.01
Linux-3.3(2012-03-18),Geomatys,1,0.01
Linux-3.3(2012-03-18),Eukrea Electromatique,1,0.01
Linux-3.3(2012-03-18),OKI SEMICONDUCTOR,1,0.01
Linux-3.3(2012-03-18),ARISTA,1,0.01
Linux-3.3(2012-03-18),VSR,1,0.01
Linux-3.3(2012-03-18),Synopsys,1,0.01
Linux-3.3(2012-03-18),Silicon Labs,1,0.01
Linux-3.3(2012-03-18),ComX Networks,1,0.01
Linux-3.3(2012-03-18),Katalix Systems,1,0.01
Linux-3.3(2012-03-18),Fraunhofer FOKUS,1,0.01
Linux-3.3(2012-03-18),Savoir-faire Linux,1,0.01
Linux-3.3(2012-03-18),Weinmann Medical Technology,1,0.01
Linux-3.3(2012-03-18),PEAK-System,1,0.01
Linux-3.3(2012-03-18),Huawei,1,0.01
Linux-3.3(2012-03-18),VA LINUX,1,0.01
Linux-3.3(2012-03-18),"VIA Technologies, Inc.",1,0.01
Linux-3.3(2012-03-18),Substantiel,1,0.01
Linux-3.3(2012-03-18),Toshiba Computer,1,0.01
Linux-3.3(2012-03-18),Virtual Computer,1,0.01
Linux-3.3(2012-03-18),BMW,1,0.01
Linux-3.3(2012-03-18),Volkswagen,1,0.01
Linux-3.3(2012-03-18),NSYSU,1,0.01
Linux-3.3(2012-03-18),University of Cambridge,1,0.01
Linux-3.3(2012-03-18),Netservers Ltd.,1,0.01
Linux-3.3(2012-03-18),Hansen Partnership,1,0.01
